id,video,emotion,path
304,https://drive.google.com/file/d/1BerFy1B8lI20y4_fQ8EIRezwaIBzftfs/view?usp=drive_link,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[304]1BerFy1B8lI20y4_fQ8EIRezwaIBzftfs.mp4
305,https://drive.google.com/file/d/1o8hCq7EPrIX-cFFz4INcAZYIKPj9zVEm/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[305]1o8hCq7EPrIX-cFFz4INcAZYIKPj9zVEm.mp4
306,https://drive.google.com/file/d/1TBxEKfVbZHXKByNuG8cEKpGNkCz_nQTf/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[306]1TBxEKfVbZHXKByNuG8cEKpGNkCz_nQTf.mp4
307,https://drive.google.com/file/d/1L8Gz_VS5F-F30IfDnOzS-5N_1C4yKBHt/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[307]1L8Gz_VS5F-F30IfDnOzS-5N_1C4yKBHt.mp4
308,https://drive.google.com/file/d/1Aomlf0yj4AGdb8U5cMR5yxHqAMzRfrHE/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[308]1Aomlf0yj4AGdb8U5cMR5yxHqAMzRfrHE.mp4
309,https://drive.google.com/file/d/1nc1WP7TU_aiyYyrknGGLx1WsSB1xPHu9/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[309]1nc1WP7TU_aiyYyrknGGLx1WsSB1xPHu9.mp4
310,https://drive.google.com/file/d/1_bgAkwYdX91eMUGm6OyaWLJa9QOTketj/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[310]1_bgAkwYdX91eMUGm6OyaWLJa9QOTketj.mp4
311,https://drive.google.com/file/d/1ArjlJjHMZ88_6Js-3l7OzvP9bdj0vkQb/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[311]1ArjlJjHMZ88_6Js-3l7OzvP9bdj0vkQb.mp4
312,https://drive.google.com/file/d/1L2j2rvvi7Ouya7LPsDSjvZxktkcxWVDu/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[312]1L2j2rvvi7Ouya7LPsDSjvZxktkcxWVDu.mp4
313,https://drive.google.com/file/d/1P6PgAAZKmoYiKR8ekl0_2K2N8NdCbFXy/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[313]1P6PgAAZKmoYiKR8ekl0_2K2N8NdCbFXy.mp4
314,https://drive.google.com/file/d/15G61xFAnsKP6pSqf_OlTmcMSjKoXjL2t/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[314]15G61xFAnsKP6pSqf_OlTmcMSjKoXjL2t.mp4
315,https://drive.google.com/file/d/12ENYEj_jRUN8l0Mj2e-6yjilOwqvnQOl/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[315]12ENYEj_jRUN8l0Mj2e-6yjilOwqvnQOl.mp4
316,https://drive.google.com/file/d/14DVME9QFrjHl0N8FD7vI-c11kqz9Ev-C/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[316]14DVME9QFrjHl0N8FD7vI-c11kqz9Ev-C.mp4
317,https://drive.google.com/file/d/1u4RaQEcXtvZ3PcEZ_3XxdvZbd3LehmUA/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[317]1u4RaQEcXtvZ3PcEZ_3XxdvZbd3LehmUA.mp4
318,https://drive.google.com/file/d/1oVqUQe3KXE6ZiakQGOLSV39FSSxSZflf/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[318]1oVqUQe3KXE6ZiakQGOLSV39FSSxSZflf.mp4
319,https://drive.google.com/file/d/13eE_1qXoSDqlVNxyi41nLlHOfroaGvgF/view?usp=sharing,Anger,/content/drive/MyDrive/satria_data_2025/df_train_videos/[319]13eE_1qXoSDqlVNxyi41nLlHOfroaGvgF.mp4
320,https://drive.google.com/file/d/1_1pUppoq1CubSilNkIilvXy9BUMvqN5a/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[320]1_1pUppoq1CubSilNkIilvXy9BUMvqN5a.mp4
321,https://www.instagram.com/reel/CoGKcP0BYcu/?igsh=OGh3aXFpc3BidmZl,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[321]CoGKcP0BYcu.mp4
322,https://www.instagram.com/reel/Cjc9mzVDnK1/?igsh=cmhqb2Fhc3gyamdm,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[322]Cjc9mzVDnK1.mp4
323,https://www.instagram.com/reel/DEWsCChyN_T/?igsh=MXNscmNnbWdwenVpeQ==,Kaget,/content/drive/MyDrive/satria_data_2025/df_train_videos/[323]DEWsCChyN_T.mp4
324,https://drive.google.com/file/d/1M_6SY752Q2DDMQ-SReTEMXeOfG9Nhd6V/view?usp=drive_link,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[324]1M_6SY752Q2DDMQ-SReTEMXeOfG9Nhd6V.mp4
325,https://drive.google.com/file/d/1AUN-OYd4ipaJoeEH4Zs4gmXo7B2S23Km/view?usp=drive_link,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[325]1AUN-OYd4ipaJoeEH4Zs4gmXo7B2S23Km.mp4
326,https://drive.google.com/file/d/1mTjeo_jyHUAXaLkzAigr6gjnXRoWN1YV/view?usp=drive_link,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[326]1mTjeo_jyHUAXaLkzAigr6gjnXRoWN1YV.mp4
327,https://drive.google.com/file/d/1S72zxSaA4R1t3mwApeTHm4VJT-IDvjPL/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[327]1S72zxSaA4R1t3mwApeTHm4VJT-IDvjPL.mp4
328,https://drive.google.com/file/d/1FNfsB23xtWAnxr0ffwz2LYZAVdQJiv5P/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[328]1FNfsB23xtWAnxr0ffwz2LYZAVdQJiv5P.mp4
329,https://drive.google.com/file/d/1rEv2BCHM-w0kGESW7zArV0hwbxMeTzhR/view?usp=drive_link,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[329]1rEv2BCHM-w0kGESW7zArV0hwbxMeTzhR.mp4
330,https://drive.google.com/file/d/18LgEBVLPh6xc55CzQJLSWdVx9XYjYMY5/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[330]18LgEBVLPh6xc55CzQJLSWdVx9XYjYMY5.mp4
331,https://drive.google.com/file/d/1Z6HV13StqwXPvVsirZBEhTsACRuIXfvo/view?usp=drive_link,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[331]1Z6HV13StqwXPvVsirZBEhTsACRuIXfvo.mp4
332,https://drive.google.com/file/d/1eu9PHjd3VO3fyp5776ZNBWTpYMaQRXBm/view?usp=drive_link,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[332]1eu9PHjd3VO3fyp5776ZNBWTpYMaQRXBm.mp4
333,https://drive.google.com/file/d/18l6Q_OmL9Cs3NsmJKOQRpCCOVFsJVQ1H/view?usp=drive_link,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[333]18l6Q_OmL9Cs3NsmJKOQRpCCOVFsJVQ1H.mp4
334,https://drive.google.com/file/d/176fAs32KUJyEuSHg0WcVSqKGzjvk7mAs/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[334]176fAs32KUJyEuSHg0WcVSqKGzjvk7mAs.mp4
335,https://drive.google.com/file/d/1oe6YLqtXw2dBwxrmrRIuVXlyW9_C0kLE/view?usp=drive_link,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[335]1oe6YLqtXw2dBwxrmrRIuVXlyW9_C0kLE.mp4
336,https://drive.google.com/file/d/1zM_ds6y4N-22v49ZU2rB_Sv5vgsKOLt4/view?usp=drive_link,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[336]1zM_ds6y4N-22v49ZU2rB_Sv5vgsKOLt4.mp4
337,https://drive.google.com/file/d/1SGmmz_hCldaOMxzhSpmiaqgCAXmk94cn/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[337]1SGmmz_hCldaOMxzhSpmiaqgCAXmk94cn.mp4
338,https://drive.google.com/file/d/1FR5Bt9aR3614Xql9xLkq1v97H2fHn7Zp/view?usp=drive_link,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[338]1FR5Bt9aR3614Xql9xLkq1v97H2fHn7Zp.mp4
339,https://drive.google.com/file/d/12kwKqiLekHc7tvTQeSgDtzLSL0osZWo_/view?usp=drive_link,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[339]12kwKqiLekHc7tvTQeSgDtzLSL0osZWo_.mp4
340,https://drive.google.com/file/d/1hoQ3JriTraxmSlG6ePqy_hm0T4Q_uHyc/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[340]1hoQ3JriTraxmSlG6ePqy_hm0T4Q_uHyc.mp4
341,https://drive.google.com/file/d/1pd2OIfxF_zAGs7IG6Mh-PjTiE6uZk8aO/view?usp=drive_link,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[341]1pd2OIfxF_zAGs7IG6Mh-PjTiE6uZk8aO.mp4
342,https://drive.google.com/file/d/1NXckEsK8mkUr4IlMs-Xz1G-fRG9y2OEd/view?usp=drive_link,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[342]1NXckEsK8mkUr4IlMs-Xz1G-fRG9y2OEd.mp4
343,https://drive.google.com/file/d/1au3KSMGEcUdinzTX1uG8T7o624m1Iv7J/view?usp=drive_link,Anger,/content/drive/MyDrive/satria_data_2025/df_train_videos/[343]1au3KSMGEcUdinzTX1uG8T7o624m1Iv7J.mp4
344,https://drive.google.com/file/d/1bMMUhXgigGbM5TCG8EYHarZfjcZVL3k7/view?usp=drive_link,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[344]1bMMUhXgigGbM5TCG8EYHarZfjcZVL3k7.mp4
345,https://drive.google.com/file/d/1dyMYKBLHBfuAv4VbTF7iMaFPqfJ-du9x/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[345]1dyMYKBLHBfuAv4VbTF7iMaFPqfJ-du9x.mp4
346,https://drive.google.com/file/d/1iyOhhmxVkfNfb8Ye7VzVe49OVf5ntCaJ/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[346]1iyOhhmxVkfNfb8Ye7VzVe49OVf5ntCaJ.mp4
347,https://drive.google.com/file/d/1dQo2iCSbbGDpkuvaeevt-J0yWbc0Pbfr/view?usp=drive_link,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[347]1dQo2iCSbbGDpkuvaeevt-J0yWbc0Pbfr.mp4
348,https://drive.google.com/file/d/1nXZKur-B1aybi2jDr_QvKu4Rlf9ZGpUZ/view?usp=drive_link,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[348]1nXZKur-B1aybi2jDr_QvKu4Rlf9ZGpUZ.mp4
349,https://drive.google.com/file/d/1_Wptog7sZ-Tf1GfIJ7tO5KSRv2d2QI1H/view?usp=drive_link,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[349]1_Wptog7sZ-Tf1GfIJ7tO5KSRv2d2QI1H.mp4
350,https://drive.google.com/file/d/1gr6eVSYlzBHXVUpGY_mMJklm6MHdHxA_/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[350]1gr6eVSYlzBHXVUpGY_mMJklm6MHdHxA_.mp4
351,https://drive.google.com/file/d/1uJrAub9Ht_4X_u2RXk6hkbxupGZCRqmU/view?usp=drive_link,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[351]1uJrAub9Ht_4X_u2RXk6hkbxupGZCRqmU.mp4
352,https://drive.google.com/file/d/18lAsOO3SaQt8eaMyr-jRKl6PjUu6ryRR/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[352]18lAsOO3SaQt8eaMyr-jRKl6PjUu6ryRR.mp4
353,https://drive.google.com/file/d/1nDnDot4fOkyAnh-KWtafzbxRtIhkwZXa/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[353]1nDnDot4fOkyAnh-KWtafzbxRtIhkwZXa.mp4
354,https://drive.google.com/file/d/16qQnlpZqJECTwo155G3CILMUmo9T7Oh-/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[354]16qQnlpZqJECTwo155G3CILMUmo9T7Oh-.mp4
355,https://drive.google.com/file/d/14euU6nfdqlu800-6Dewnz_dEM7m26acv/view?usp=drive_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[355]14euU6nfdqlu800-6Dewnz_dEM7m26acv.mp4
356,https://drive.google.com/file/d/1YbfJb9n-H24D0ud3jDZxtskL7sf-nVS5/view?usp=drive_link,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[356]1YbfJb9n-H24D0ud3jDZxtskL7sf-nVS5.mp4
357,https://www.instagram.com/reel/DMh5-IjhyIw/,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[357]DMh5-IjhyIw.mp4
358,https://www.instagram.com/otomotif_tv/reel/DMbkMM7zuNt/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[358]DMbkMM7zuNt.mp4
359,https://www.instagram.com/otomotif_tv/reel/DL86TnGJCJ2/,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[359]DL86TnGJCJ2.mp4
360,https://www.instagram.com/otomotif_tv/reel/DL39mEOR7ll/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[360]DL39mEOR7ll.mp4
361,https://www.instagram.com/otomotif_tv/reel/DKOd9H9hnLI/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[361]DKOd9H9hnLI.mp4
362,https://www.instagram.com/otomotif_tv/reel/DHqYoypJhJm/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[362]DHqYoypJhJm.mp4
363,https://www.instagram.com/otomotif_tv/reel/DJLpZPuxSZY/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[363]DJLpZPuxSZY.mp4
364,https://www.instagram.com/otomotif_tv/reel/DJK3Q_IzBmV/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[364]DJK3Q_IzBmV.mp4
365,https://www.instagram.com/otomotif_tv/reel/DHanJvYJ5-D/,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[365]DHanJvYJ5-D.mp4
366,https://www.instagram.com/otomotif_tv/reel/DGmwCehPHVX/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[366]DGmwCehPHVX.mp4
367,https://www.instagram.com/otomotif_tv/reel/DGQqs6uSQZ2/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[367]DGQqs6uSQZ2.mp4
368,https://www.instagram.com/otomotif_tv/reel/DGVdOe8zMbx/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[368]DGVdOe8zMbx.mp4
369,https://www.instagram.com/buburayamracer/reel/DMb2iVHTUma/,Joy,/content/drive/MyDrive/satria_data_2025/df_train_videos/[369]DMb2iVHTUma.mp4
370,https://www.instagram.com/buburayamracer/reel/DMP06ghP33R/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[370]DMP06ghP33R.mp4
371,https://www.instagram.com/otomotifweekly/reel/DMPbuoeRItb/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[371]DMPbuoeRItb.mp4
372,https://www.instagram.com/otomotifweekly/reel/DMG8GSMycm6/,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[372]DMG8GSMycm6.mp4
373,https://www.instagram.com/otomotifweekly/reel/DLlwAYFhEDG/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[373]DLlwAYFhEDG.mp4
374,https://www.instagram.com/autonetmagz/reel/DMjOYJrzCQp/,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[374]DMjOYJrzCQp.mp4
375,https://www.instagram.com/autonetmagz/reel/DMDxiDsyM8k/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[375]DMDxiDsyM8k.mp4
376,https://www.instagram.com/autonetmagz/reel/DLXVnweSFFf/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[376]DLXVnweSFFf.mp4
377,https://www.instagram.com/jagat.review/reel/DM_-hwyRkLr/,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[377]DM_-hwyRkLr.mp4
378,https://www.instagram.com/jagat.review/reel/DMfN-ehv59F/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[378]DMfN-ehv59F.mp4
379,https://www.instagram.com/jagat.review/reel/DME6UG9R7pd/,Loyalty,/content/drive/MyDrive/satria_data_2025/df_train_videos/[379]DME6UG9R7pd.mp4
380,https://www.instagram.com/jagat.review/reel/DLRy8VqRyRC/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[380]DLRy8VqRyRC.mp4
381,https://www.instagram.com/jagat.review/reel/DLJWgskSTkD/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[381]DLJWgskSTkD.mp4
382,https://www.instagram.com/jagat.review/reel/DLG08iOSqJu/,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[382]DLG08iOSqJu.mp4
383,https://www.instagram.com/jagat.review/reel/DK_GTyvSUiS/,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[383]DK_GTyvSUiS.mp4
384,https://www.instagram.com/jagat.review/reel/DK9Qx0nRX1M/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[384]DK9Qx0nRX1M.mp4
385,https://www.instagram.com/jagat.review/reel/DK1hPESxtmt/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[385]DK1hPESxtmt.mp4
386,https://www.instagram.com/jagat.review/reel/DKqiyEhyXzF/,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[386]DKqiyEhyXzF.mp4
387,https://www.instagram.com/jagat.review/reel/DKD7zPWot9i/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[387]DKD7zPWot9i.mp4
388,https://www.instagram.com/jagat.review/reel/DJ1JEKvx6vX/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[388]DJ1JEKvx6vX.mp4
389,https://drive.google.com/file/d/1-n-P6UQqIBYoTzxtEze3qKSj8A8hYlr7/view?usp=sharing,Surprise,unknown
390,https://drive.google.com/file/d/102kK5zq2dvrb81sAoK6tOcWExWj15pRX/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[390]102kK5zq2dvrb81sAoK6tOcWExWj15pRX.mp4
391,https://drive.google.com/file/d/109Zhcay8nqy9EBWMevT6Efw7pBoAOinQ/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[391]109Zhcay8nqy9EBWMevT6Efw7pBoAOinQ.mp4
392,https://drive.google.com/file/d/10oaPryWiAQJ1zhgvz9umlAsLGwVb7Qk0/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[392]10oaPryWiAQJ1zhgvz9umlAsLGwVb7Qk0.mp4
393,https://drive.google.com/file/d/11m6BZ-FlGSep5Yk_OXG-l4vXVscj3XiV/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[393]11m6BZ-FlGSep5Yk_OXG-l4vXVscj3XiV.mp4
394,https://drive.google.com/file/d/16isnjbizI64UPWSWc29ADT-Da0iWuKtu/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[394]16isnjbizI64UPWSWc29ADT-Da0iWuKtu.mp4
395,https://drive.google.com/file/d/19ai_jDyg7RQ4a7v8qmkgF9GPuOAR1zvI/view?usp=sharing,Terkjut,/content/drive/MyDrive/satria_data_2025/df_train_videos/[395]19ai_jDyg7RQ4a7v8qmkgF9GPuOAR1zvI.mp4
396,https://drive.google.com/file/d/1AKOpU-T717YOtLwbTSqV1ECf1SarMYzR/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[396]1AKOpU-T717YOtLwbTSqV1ECf1SarMYzR.mp4
397,https://drive.google.com/file/d/1C_hIfvMOCncO8cucOt-XXwhob0EZ1F6p/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[397]1C_hIfvMOCncO8cucOt-XXwhob0EZ1F6p.mp4
398,https://drive.google.com/file/d/1GirafhnqZPpOpv2qn7G7Unp1yKeBRvSW/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[398]1GirafhnqZPpOpv2qn7G7Unp1yKeBRvSW.mp4
399,https://drive.google.com/file/d/1KAy5cgBU386KwCjEeaniP4P7FDkWu5cH/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[399]1KAy5cgBU386KwCjEeaniP4P7FDkWu5cH.mp4
400,https://drive.google.com/file/d/1Oc5Q-niMiBiAH2QEv-RxW7jJX1ldfrfi/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[400]1Oc5Q-niMiBiAH2QEv-RxW7jJX1ldfrfi.mp4
401,https://drive.google.com/file/d/1PO2U34pcKAcxAOJtwmSejmRgNB5koTEi/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[401]1PO2U34pcKAcxAOJtwmSejmRgNB5koTEi.mp4
402,https://drive.google.com/file/d/1REqm_JWcaZA73Jy4XMtl-gd7CiExVizn/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[402]1REqm_JWcaZA73Jy4XMtl-gd7CiExVizn.mp4
403,https://drive.google.com/file/d/1RuG8tAU9xSDT6oYf_gox_krLOGl5zZAT/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[403]1RuG8tAU9xSDT6oYf_gox_krLOGl5zZAT.mp4
404,https://drive.google.com/file/d/1SClBWIykBWYBR97lUcitK1nbexZJMpVn/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[404]1SClBWIykBWYBR97lUcitK1nbexZJMpVn.mp4
405,https://drive.google.com/file/d/1SLzwB2vFY8ZxxWJQWagAlk_Q8qdKvQZu/view?usp=sharing,Fear,/content/drive/MyDrive/satria_data_2025/df_train_videos/[405]1SLzwB2vFY8ZxxWJQWagAlk_Q8qdKvQZu.mp4
406,https://drive.google.com/file/d/1TsssLBV9UK2CyCeHY-qWf-AN7xdqWVSL/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[406]1TsssLBV9UK2CyCeHY-qWf-AN7xdqWVSL.mp4
407,https://drive.google.com/file/d/1Yl1ocOLrNkvokbxAJNGFJd6FC1eYzhm4/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[407]1Yl1ocOLrNkvokbxAJNGFJd6FC1eYzhm4.mp4
408,https://drive.google.com/file/d/1b7WCqKGBXJD4wZia0ke1CP9ZYituynGn/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[408]1b7WCqKGBXJD4wZia0ke1CP9ZYituynGn.mp4
409,https://drive.google.com/file/d/1bh-6oY-dAOw08yVXIc-416tDFEeisPFR/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[409]1bh-6oY-dAOw08yVXIc-416tDFEeisPFR.mp4
410,https://drive.google.com/file/d/1clMd4lL0Odism-RJzRkkGlbpnsNxVnUt/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[410]1clMd4lL0Odism-RJzRkkGlbpnsNxVnUt.mp4
411,https://drive.google.com/file/d/1g7Psf62v7dErnIBYEvpxtfc1djyMCS0l/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[411]1g7Psf62v7dErnIBYEvpxtfc1djyMCS0l.mp4
412,https://drive.google.com/file/d/1fxLBDzhzEvq589e2pwRIgajrLKvTu2YD/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[412]1fxLBDzhzEvq589e2pwRIgajrLKvTu2YD.mp4
413,https://drive.google.com/file/d/1g2liHVQnD1CUknV6v8CMX2kdinFYaXIu/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[413]1g2liHVQnD1CUknV6v8CMX2kdinFYaXIu.mp4
414,https://drive.google.com/file/d/1irj5JRI7t68x1Or_uWrbpv-9Xa7cGyWE/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[414]1irj5JRI7t68x1Or_uWrbpv-9Xa7cGyWE.mp4
415,https://drive.google.com/file/d/1k7yqx0DAeO8yMyj5va5Oe8mgB0Jialu5/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[415]1k7yqx0DAeO8yMyj5va5Oe8mgB0Jialu5.mp4
416,https://drive.google.com/file/d/1kWnsda1Gnjv95ftXeZYL2A_N-sz1RJ2R/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[416]1kWnsda1Gnjv95ftXeZYL2A_N-sz1RJ2R.mp4
417,https://drive.google.com/file/d/1kj1MAL40UOCtOhBoBisMdVWELfzRgWZp/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[417]1kj1MAL40UOCtOhBoBisMdVWELfzRgWZp.mp4
418,https://drive.google.com/file/d/1ks5YYxJtTG-YB49TdxqZT0Eme3zMRb-b/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[418]1ks5YYxJtTG-YB49TdxqZT0Eme3zMRb-b.mp4
419,https://drive.google.com/file/d/1lJeWDVKUMGYuTio3v5VayeJIojWGQW6E/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[419]1lJeWDVKUMGYuTio3v5VayeJIojWGQW6E.mp4
420,https://drive.google.com/file/d/1qIq1UsEs-OgQahU8FAu93jkv7KpmlsKA/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[420]1qIq1UsEs-OgQahU8FAu93jkv7KpmlsKA.mp4
421,https://drive.google.com/file/d/1vjaFMg4gcw513QhmK2q3d2gg-Y5oB71U/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[421]1vjaFMg4gcw513QhmK2q3d2gg-Y5oB71U.mp4
422,https://drive.google.com/file/d/1x50LZ0k1yXgSGNIjv0md22yM06WKPKuU/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[422]1x50LZ0k1yXgSGNIjv0md22yM06WKPKuU.mp4
423,https://drive.google.com/file/d/1xohZ4PTuUWwJKHH-nlKLsfWgcUe6q0gE/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[423]1xohZ4PTuUWwJKHH-nlKLsfWgcUe6q0gE.mp4
424,https://drive.google.com/file/d/1yLyoC9nI4gazvTGLfppJVKitpQA1xb9K/view?usp=sharing,Joy,/content/drive/MyDrive/satria_data_2025/df_train_videos/[424]1yLyoC9nI4gazvTGLfppJVKitpQA1xb9K.mp4
