id,video,emotion,path,emotion_fixed,emotion_fixed_label,transcript
219,https://www.instagram.com/reel/DCmBdX8sqGo/,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[219]DCmBdX8sqGo.mp4,Trust,1,nggak semua orang nyari full coverage cushion nah buat kalian yang nyari coverage cushion light to medium kalian harus cobain pixy filter cushion aku akan kasih lihat ke kalian ya dia itu tipikal gusion yang sangat skin light begitu dia itu pakai masker 23 light beige aku akan pakai sebelah dulu biar kalian bisa lihat ya kalau ini tuh benar benar seperti kulit anda ngerti kan maksudnya sangat jelek banget langsung nempel ke kulit aku inget banget dulu magic glow cushion adalah salah satu question favorit aku apakah ini bisa menjadi salah satu fungsi favorit aku juga oke inilah dia perbandingannya yang udah ini yang belum tempel banget ke kulit dan sedikit ada rasa dingin gitu pada saat kalian ke kulit nah ini setelah aku apply full face seperti yang kalian bisa lihat di sini aku ada bekas jerawat dan bekas jerawatnya itu masih kelihatan ya karena memang dia coveragenya itu lebih light to medium dan benar benar lihat dong telurnya
220,https://www.instagram.com/reel/DDHd4XSzhZf/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[220]DDHd4XSzhZf.mp4,Surprise,3,sampo sampo sampo sampo sampo sampo ular besar mau buat apa sih ini tasya farasya cara pembuatan produk ini skin march maxi busting rating aku di sini juga ada campur tangan dokter abelina alias dokter incognito siapa yang nggak tahu dan pastinya juga sama timmers jadi kalian bisa bayangin guru suaranya kayak gimana kayak war gitu ya finally produk ini rilis dan ternyata banyak banget yang suka tapi yang satu permasalahannya ini tuh po mulu tahu enggak kenapa po mulu karena setiap mau reorder lagi mereka itu uji lab lagi jadi itulah alasannya antriannya tuh panjang banget untuk mendapatkan produk ini dan sebelum kita bahas lebih lanjut aku mau kasih lihat dulu hasil uji lab nya by the way kenapa yang diuji retinol karena di indonesia belum ada uji retinal ya dan ini adalah hasil uji di manusianya ngerti kan sekarang kenapa
221,https://www.instagram.com/reel/DDJ--z-zkrH/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[221]DDJ--z-zkrH.mp4,Surprise,3,jadi aku lagi di jepang bareng biore specially untuk produk ini biore uv aqua rich watery essence sunscreen dengan spf 50 plus plus dan dia ini adalah 61 sunscreen in japan dan the first yupi double protection sunscreen di dunia double protection nya karena dia kayak bisa mengisi area area yang kosong jadi protection itu benar benar maksimal banget aku udah ke labnya aku juga udah ke museum kau kau itu tuh tempatnya biore ya jadi biore terus habis itu aku juga ke store dan segala macamnya jadi aku sudah mengetahui banget luar dalam tentang sunscreen ini kayak udah bestie banget gitu terus aku diajarin sama orang orangnya untuk penggunaannya itu kalau aku pribadi cukup segini aja this is enough for face dan caranya itu di dot dot in seperti ini jangan lupa leher ini masih susah banyak banget baru setelah itu kita masak dengan cara pemakaian seperti ini inilah hasilnya under you become dan ini dia hasil uji lab nya jadi
222,https://www.instagram.com/reel/DDwztOvzIA_/,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[222]DDwztOvzIA_.mp4,Proud,0,belakangan ini banyak banget produk judi doll yang lagi aku suka salah satunya itu maskara sama eyeshadow nya ini yang lagi aku pakai eyeshadow glitter nya ini dari judi doll ini isinya dikasih bantal guys dan produk produk judi doll yang best seller tapi yang menarik perhatian aku itu ada yang dibalik sini cushion matte lip cream sebenarnya aku udah coba cushion matte lip cream ini aku udah bawa ke jepang dan aku udah pernah review siapa yang udah nonton ya cushion matte lip cream ini ada 10 c dan salah satu yang favorit aku itu jadi warnanya kayak bibir aku tapi aku bisa bikin bibir aku tuh kelihatan glory gitu terus dia itu kan cushion tipe aplikasi keluar warna produknya di sini menurut aku emang lipstick ini itu bagusnya dibuat benar benar ini guys jadi jangan dipakai full pigmen gitu jadi
223,https://www.instagram.com/reel/DE4sP3FTR1p/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[223]DE4sP3FTR1p.mp4,Surprise,3,dan dia transferproof jadi gini ini lip tint udah aku diemin selama 5 jam dan ini udah tinggal sisa seperti ini tapi cantik banget bibir aku hari ini lagi kering tapi dia nggak mau garis di dalam bibir aku sepi aja ini dari scabiosa dan yang shade aku pakai itu adalah yang shade in girls kita akan hapus dulu biar kalian juga kalau misalnya dihapus itu juga dia benar benar pigmentasinya banyak banget tuh langsung aja deh aku kasih lihat ke kalian sekarang aku akan pakai jadi dia teksturnya tuh kayak langsung high pigmen gitu dan menurut aku one piece cukup untuk atas dan bawah bibir jadi tinggal diginiin iya isinya tuh ilang gitu dan enggak jadi yang kayak kering di bibir dalam kita tunggu kering dulu ya tuh kan semakin nempel di bibir semakin natural warnanya terus transfernya dikit banget sekali doang dia transfer kayak gini abis itu udah enggak ada transfernya lagi dan semakin menyerap semakin transferproof lagi karena aku akan keluar warna warna lainnya juga ya
224,https://www.instagram.com/reel/DFgs65Lzp1y/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[224]DFgs65Lzp1y.mp4,Surprise,3,lagi berseliweran di mana mana kan time for ria packaging nya cantik banget dan yang aku suka adalah lip velvet nya lihat sendiri hah gila pertama favorit aku adalah yang ini polaris namanya ya ini juga bagus banget lihat bibir aku langsung selembut itu wow minim banget transfernya juga masih full pigmen di bibir favorit aku adalah yang alur cantik banget bahkan di bold makeup yang aku sekarang aja masih kelihatan cantik dan dia nggak cover semua bibir gelap semua tercover semua tercover pecinta wanita juga salah satu warna favorit aku karena dia khusus tapi masih kayak ada pc nya gitu loh cantik banget berapa kali gua ngomong cantik banget di video ini karena warnanya cantik cantik banget last but not least ini warna
225,https://www.instagram.com/reel/DFKlv-PTlV1/,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[225]DFKlv-PTlV1.mp4,Proud,0,ada lip tint yang krimnya 18 jam welcome to day in my life seharian dan aku akan pakai itu dari sabyan sekarang saatnya ganti baju tara aku udah ganti baju dan menyerap udah transferproof sekarang itu jam 0848 lets go lagi di jalan mau meeting terus aku lagi minum obat obatan aku nggak ada yang transfer sekarang udah jam 1030 my life masih ada banget buat kita tes tanggal 2 dan aku belum tahu cara liptint aku sama sekali dan kita akan lanjut ke meeting kedua kita sekarang udah jam 4 sore kita lanjut ke meeting
226,https://www.instagram.com/reel/DFsLF_Vzf7Q/,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[226]DFsLF_Vzf7Q.mp4,Trust,1,ini aja udah jadi gebrakan dengan harga yang terjangkau dan bagus banget tatonya tahu nggak apa mereka bikin satu rangkaian sekarang teman teman sini ada sunscreen dengan spf 35 dan pa plus plus terus ada serumnya dan juga ada moisturizer nya yang mengandung 2 aktif yaitu vitamin c dan juga ada snow mushroom nya pastinya pastinya pastinya akan aku coba tapi aku akan fokus ke moisturizer nya aja namanya adalah shinzui serum moisturizing cream 7 japanese invention serum panjang namanya ya untuk sekarang aku mau kasih kalian lihat teksturnya dulu ya cuma kayak gini jadi kayak kalau buat kulit kering hydration itu dapat banget tapi penyerapannya lihat cepet banget ya ini aku ambil agak banyak tuh tetep langsung menyerap gitu loh ini yang belum ini yang udah tuh jadi enggak terlalu lepek gitu loh di kulit nah ini
227,https://www.instagram.com/reel/DFwZIZdTdxi/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[227]DFwZIZdTdxi.mp4,Surprise,3,oh my god kalian harus lihat ini day one day 5 after 1 bulan tahu nggak sih itu aku dikirimin sama siapa aku dikirimin sama timnya betadine hydra gel karena timnya ada yang kena bekas luka bakar dan penyembuhannya gila keren banget kalau kalian ingat aku udah pernah review sebenarnya ya di tim aku selama 2 bulan pemakaian untuk bekas jerawatnya hasilnya juga keren banget untuk bekas jerawat yang bukan buat jerawat aktif ya bukan buat jerawat aktif karena di sini tuh ada juga gliserin yang semuanya tuh bagus untuk memperbaiki skin barrier makanya jadinya tuh lupa bakar dan juga bekas jerawat bisa hilang terus kalau kalian penasaran teksturnya teksturnya itu bening ya bukan warna kuning seperti betadin biasanya ya dan tinggal kalian tap tap in aja ini dipakai andromax juga enggak apa apa tinggal di aplikasikan seperti ini di bekas jerawat kayak gini tapi ini hasilnya tuh enggak instansi yang aku suka ya ini ya ini kan tadi ngomong memuaskan emang bedanya hydra gel ini keren banget kalian harus cobain buat kalian yang punya bekas jerawat dan juga bekas luka bakar ya
228,https://www.instagram.com/reel/DHfoGSPTG67/,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[228]DHfoGSPTG67.mp4,Proud,0,jane melarang aku nge review produk ini karena takut viral bodo amat lah karena aku cinta banget sama produk dari bumi yang baru ini ini adalah bumi toner skin ready tapi dia bukan sekedar toner dia adalah multi action toner yang bisa berfungsi sebagai toner serum dan juga moisturizer menjaga kelembaban dan untuk anti aging ya dan dia bisa menjaga kelembabannya itu sampai 24 jam look at my skin super hydrated dan dia tekstur seperti bagus banget untuk menjadi base makeup juga pokoknya aduh aku cinta banget sama toner ini aku pakai 2 minggu pakai segini loh kelihatan enggak saking seringnya aku pakai ini bisa dipakai pagi dan malam hari bisa dipakai bumil busui everyone can you seat teman teman aku cinta banget dong ini apakah kalian enggak boleh pakai serum lagi atau musyawarah lagi setelah pakai ini harganya tetap boleh tapi kalau lagi mager bisa banget kalian pakai ini doang karena dia udah multi action di sini tuh ada gin
229,https://www.instagram.com/reel/DHqIf4GzSSJ/,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[229]DHqIf4GzSSJ.mp4,Surprise,3,selain itu brand korea gitu ya karena bersih aja baper sama sekali di mata nggak perlu dimasak keras keras tapi ternyata setelah aku lihat lihat dia tuh viral banget di tik tok dan juga di amazon karena selain bisa ngangkat make up dia bisa bantu bersihin sebastian filamen itu tuh kayak bintik bintik yang biasanya warnanya kalau enggak kuning kayak abu abu gitu tugasnya dia tuh buat ngedit minyak ke seluruh permukaan wajah nah kulit aku kan enggak ada sudah siap filamen nih karena kulit aku memang lebih ke arah kering jadi kalau aku fokusnya memang suka sama cleansing oil ini karena memang bersih aja gitu loh teman teman bersih banget sayang enggak perlu tenaga lebih gentle karena kulit aku tuh sensitif pelan pelan aja dia langsung luntur semua dan seperti biasa semua makeup yang aku pakai itu waterproof sama sekali enggak ada tekanan yang perlu kita rasakan di wajah kita terlalu menggosok gosok gitu ya lama lama tuh supaya kulit itu akan jadi sensitif juga terus kayak bisa jadi bruntusan segala macem nah kalau kalian butuh berminyak
230,https://www.instagram.com/reel/DHX5b6cTPxY/,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[230]DHX5b6cTPxY.mp4,Proud,0,mop diteror lagi teman teman karena setting spray nya cepat habis katanya banyak yang pecinta setting spray ini bilang 2 minggu aja udah abis jangan sedih teman teman karena sekarang kita punya kambing dan harganya jauh lebih terjangkau yang map dan yang satin dua duanya ada big size nya tapi kalau buat kalian yang kulitnya kering kalian bisa pakai yang satin kalau kalian butuh berminyak kalian bisa pakai yang matte aku udah pakai dan kalian bisa lihat polos apa hasilnya kapan langsing apa udah banyak banget testimoninya bisa langsung check out yang big size ini dan misinya semakin supervise karena kita pakai yang terbaru juga pasti continuous dan juga alcohol free teman teman tapi kalau kalian mau travelling jangan khawatir yang miniset juga masih ada dan harganya juga jadi jauh lebih murah jadi jangan teror mop lagi buruan check out aja sekarang
231,https://www.instagram.com/reel/DIeEU4QT63m/,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[231]DIeEU4QT63m.mp4,Trust,1,ombre produk gwsm op bagusnya warna apa sama warna apa menurut aku pertama new diversal menurut aku warna yang udah cakep banget dipakai sendirian aja karena dia full life pigmented tetapi begitu di ombre sama berry foria akan lebih gong lagi ya dan dari korea ini adalah warna best seller kita selalu sold out ini cantik banget seger banget tahu philips dan nggak lengket sama sekali favorit aku adalah choco dia itu warnanya kayak brown gitu seger banget juga di bibir sebenarnya itu gws dipakai sendiri aja udah cantik banget
232,https://www.instagram.com/reel/DJLkyiHzct1/,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[232]DJLkyiHzct1.mp4,Trust,1,foundation ini dan hal hal yang perlu kalian ketahui tentang foundation so extra terbaru ini oke sekarang kita yang udah clearly banget adalah kita diganti packaging nya menjadi eros pump karena aku belum melakukan poligami terbanyak itu minta berarti aja deh pakai pump foundation walaupun banyak juga yang sebenarnya kaya
233,https://drive.google.com/file/d/10jrGw8rZ_30qPj5iCawLVpMgpKji1Wa1/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[233]10jrGw8rZ_30qPj5iCawLVpMgpKji1Wa1.mp4,Trust,1,tim kulit sensitif sering kemerahan bahkan punya spesifikasi skin condition sini berkumpul aku pun juga punya skin problems yang sama buatlah aku punya 3 tips buat jadi solusinya solusinya adalah sikap plus bomb b five plus pertama kalian bisa pakai sebagai moisturizer chopper aku bilang sih ini super ampuh untuk nge save semua skin care udah kita pakai dan bisa memperkuat skin barrier kita yang kedua kalau kulit kalian lagi ada redness iritasi atau drive acces bisa pakai ini juga sebagai spot treatment soalnya ini bisa nyetel banyak banget skin problems dan kalian bisa tinggalin minimal 15 minutes dan lesley yang ketiga kalian yang kulitnya gampang iritasi atau kering karena make up kalian bisa pakai ini sebagai primer so the makeup like your second skin and balance 59 nah untuk teksturnya dia tuh balon kayak gini save buat aja ke seluruh muka tinggal ratain nggak berisi menurut aku dan produk ini itu gentle
234,https://drive.google.com/file/d/1W1MHuBFcVp1Lro3wg-dDzrj1DzUgyFoQ/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[234]1W1MHuBFcVp1Lro3wg-dDzrj1DzUgyFoQ.mp4,Proud,0,aku siap siap ini valentine day dan aku hari ini pengen nyobain ini ini question time for you keren banget lumayan banyak sih produk baru yang aku mau coba ya pertama aku mau coba karakter dari ujung palette aku mau pakai ijonya buat nge cancel out merah merah di kulit aku gitar indung juga bisa lihat yang ini masih merah merah yang ini warnanya menurut aku warna hijaunya bagus banget bener bikin kulit aku lebih netral dan merah merahnya tahu aku ini tuh matte cushion jadi aku mau pakai hydrating glowing spray dulu ini hampir dalam sebelum ini cocok untuk kulit aku mari kita coba aku bakal represi dunia di sini biar enggak terlalu banyak
235,https://drive.google.com/file/d/1tdwOb8cuBXpbAGX8hOmG4K62c4JP9GR5/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[235]1tdwOb8cuBXpbAGX8hOmG4K62c4JP9GR5.mp4,Surprise,3,nothing nothing mari kita swatch new product dari something complete lip gloss dan aku punya semuanya di sini ada 9 set di sini dan aku akan swatch semuanya di bibir aku so wish my life sesuai namanya ini forever stay jadi klaimnya aku akan kasih bibir yang kering ini nggak ada apa apa di bibir aku aku dari produk aku wow pigmentasinya nggak main main dari sini wanginya enak banget roti banget kayak permen karet mana ini cantik banget kesimpulannya kalau misalnya kalian tipe orang yang suka
236,https://drive.google.com/file/d/1FTY5nRUo3ChEDywZ_k26nhmCVxPJfMJT/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[236]1FTY5nRUo3ChEDywZ_k26nhmCVxPJfMJT.mp4,Surprise,3,aku udah pakai series morning and evening moisturizer cukup lama my skin love this tapi semenjak nemu dan nyobain yang satu ini it really is again changer jadi cerita sedikit about my skin kadang kulit aku itu membingungkan banget one day its pray and sensitive and the next day is a bit oily dan merah merah tapi tetap merasa di highlight gitu sungguh derita combination skin ini dia startup control moisturizing gel cream light with hydrating cek non gue sih cek plus ini bikin kulit aku jadi lebih balance dan skin barrier nya lebih kuat it literally is the perfect moisturizer untuk kondisi kulit aku sekarang teksturnya itu dari jelly dan light light dan aku personil itu nggak suka moisturizer yang nah yang ini walaupun moisturizer and i thinking
237,https://drive.google.com/file/d/1pG2GATtjgaoBY-2E1_RkIJFu6DyppHfr/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[237]1pG2GATtjgaoBY-2E1_RkIJFu6DyppHfr.mp4,Surprise,3,ini aku udah selesai make up aku sekarang aku mau set all the make up nih gua kasar banget sama muka gua enggak ini tuh ini tuh sulap aku menemukan hair spray untuk muka iya rspp untuk muka aku pertama aku anak ini karena nggak tahu sama opi dan aku langsung kayak i need you baby hair spray buat muka dan tahan banting dia tetap glowing finishnya on the scene isi natur e glow ini kalau dipegang tuh ini benar benar kering itu enggak basah gitu loh dan juga ini miss nya perfect banget ini
238,https://drive.google.com/file/d/1E5sY0n0XBQSDOYyrF3MluFYr69xETRgY/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[238]1E5sY0n0XBQSDOYyrF3MluFYr69xETRgY.mp4,Proud,0,hari ini aku mau buat look fans girl biar muka aku kelihatan lebih dewasa tap tap juga nggak banyak pertama aku mau kenalan ke kalian question favorit aku at the moment sumpah ini cushion bagus banget ini time for you aku pakai cheat yang 01 krem dan ini benar benar perfect match to my skin kayak nggak ada perbedaan sama sekali sama kulit aku dan aku pakai cushion ini untuk nge cheat dan flawless tapi looking skin dan setiap aku melihat simple aku cuman set kontrol sama pakai blush yang lebih pc biar nanti match sama red lips nya matanya juga cuma aku kontrol pake brown shade dan ini aku pertama kali ini packaging nya jenius banget karena udah dibuatin dudukan buat jari kita rest jadi kayak udah ada dudukannya gitu jadi makanya tuh nyaman banget dan eyeliner nya tuh kecil banget jadi buat eyeliner tipis itu gampang dan aku copot sama fans aku karena aku berubah pikiran kayak sampai tadi nggak masuk sama look face
239,https://drive.google.com/file/d/1Yqx2xGXcvKlK5MiiaR6ABUpFRiJ9eM0o/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[239]1Yqx2xGXcvKlK5MiiaR6ABUpFRiJ9eM0o.mp4,Trust,1,kapan punya masalah sama kulit sensitif banyak merah merah dan eksim kayak aku sini merapat ini sebenarnya kulit aku lagi lumayan behave tapi kalian bisa lihat aku tuh kayak punya x 5 dan ras asia di kulit aku jadi hasilnya warna kulit aku tuh susah untuk rata pasti ping ping kayak gini itu eksim aku nggak hanya di kulit muka tapi seluruh badan jadi suka ada small face everywhere tapi sejak lumayan lama aku udah nemu solusinya karena sudah tahu karena aku udah bawain produk ini berkali kali ini benar benar sensitive skin friendly untuk hydration ada dua jenis aset yang di combine untuk coming sama shooting itu ada panel b 5 plus ini aku udah habis enggak tahu berapa tuh dan ini aku pakai ke seluruh badan pokoknya di manapun aku ada x5 aku pakai ini jadi kenapa produk ini work soul untuk sensitive skin karena dia itu ngeri balance microbus kita ditambah dengan central asiatica untuk smoothing sama kambing
240,https://drive.google.com/file/d/1UI8IJ19DQkZuTaUtLVtAI19jGMIDJuO_/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[240]1UI8IJ19DQkZuTaUtLVtAI19jGMIDJuO_.mp4,Surprise,3,ini dia produk yang wajib dibeli pas kalian dapat thr nya wardah yang harley 8 yang gentle dan cocok banget untuk kulit yang dengan harga yang dapat menenangkan kemerahan dan melembabkan kulit dia punya tekstur gel yang lembut banget aku suka banget karena dia bikin kulit jauh lebih terhidrasi apalagi saat puasa kayak gini dia enggak ninggalin rasa kering ketarik pas udah dibilas super hydrating pokoknya aku suka banget yang kedua tone up sunscreen dari wardah juga dia mengandung spf 50 plus plus menariknya lagi dia tuh sunscreen yang ringkas banget ini udah 3 in 1 bisa dijadiin sebagai primer dan juga udah ada tone up nya ini cocok banget nih buat dipakai lebaran nantinya juga mudah banget ya kulit aku kelihatan lebih cerah dan glowing banget lembab dan nyaman banget di kulit sama sekali dan ringan banget tipenya di base combo yang bikin kulit sehat dan cerah saat lebaran nanti jangan lupa check out ya kalau udah dapat thr
241,https://drive.google.com/file/d/1uMJkn9Et2wBjAtSTAfGq0agFf1JQYv5S/view?usp=sharing,Proud,/content/drive/MyDrive/satria_data_2025/df_train_videos/[241]1uMJkn9Et2wBjAtSTAfGq0agFf1JQYv5S.mp4,Proud,0,penting banget buat kita untuk memperkuatkan diri ayo siapa di sini yang udah rajin pakai body lotion tapi masih ngerasa kulitnya tuh kering dan juga kulit dermatologi sebanyak apapun produk pencari yang kita pakai itu nggak akan berpengaruh selama skin barrier kita tuh sampai sekarang aku udah punya solusi buat ngatasin permasalahan itu uv extra brightening dari untuk menjaga skin barrier dia punya tekstur yang cair kalian bisa lihat sendiri jujur aku suka banget sama tekstur yang kayak gini karena dia bisa cepat meresap ke gua juga enggak bikin lengket di kulit sama sekali bikin gerah juga dan kalian harus tahu kalau dia tuh wanginya enak banget biar kulit lebih sehat dan terlihat cobain sekarang
242,https://drive.google.com/file/d/174ktM20lrDfm4tIGFTTC4NBPqxit2ab_/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[242]174ktM20lrDfm4tIGFTTC4NBPqxit2ab_.mp4,Trust,1,aku mau kasih lihat kalian 3 penempatan blast kalian aku mau nyobain produk baru dari ini menarik banget kan ini namanya blush lighter itu 2 in 1 plus sama highlighter kalian bisa lihat jadi pakainya tuh kayak digabung gitu langsung di mix semuanya di pen jadi dia teksturnya itu yang kayak padi gitu tahu nggak sih kalian yang kayak clay gitu yang kalau bisa dipencet tuh agak rini gitu loh dan di sini aku punya 3 shade seingat aku tuh mereka ada 7 shade cuma aku akan cobain tiga ini di mukaku hari ini pertama aku mau pakai shade yang coreldraw untuk look blush yang di tulang pipi menurut aku ini cocok banget untuk kalian yang tulang pipinya tinggi karena penempatan di situ tuh bikin mukanya lebih lifted dan untuk pencinta worm blush go with color nah kalau untuk yang kedua ini cara aku pakai blush itu selalu seperti ini ini aku pakai shade yang lazy top dan penempatannya tuh bener bener di senter pipi kita menurut aku ini cocok banget untuk muka kita yang lebih bulat dan pipi kita yang lebih full untuk ketiga aku pakai shade linow dan ini itu penempatan blush yang ditaruhnya di bawah mata kita jadi kayak agak drum teluk gitu dan aku taruh di hidung juga biar
243,https://drive.google.com/file/d/174ktM20lrDfm4tIGFTTC4NBPqxit2ab_/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[243]174ktM20lrDfm4tIGFTTC4NBPqxit2ab_.mp4,Trust,1,aku mau kasih lihat kalian 3 penempatan blast kalian aku mau nyobain produk baru dari ini menarik banget kan ini namanya blush lighter itu 2 in 1 plus sama highlighter kalian bisa lihat jadi pakainya tuh kayak digabung gitu langsung di mix semuanya di pen jadi dia teksturnya itu yang kayak padi gitu tahu nggak sih kalian yang kayak clay gitu yang kalau bisa dipencet tuh agak rini gitu loh dan di sini aku punya 3 shade seingat aku tuh mereka ada 7 shade cuma aku akan cobain tiga ini di mukaku hari ini pertama aku mau pakai shade yang coreldraw untuk look blush yang di tulang pipi menurut aku ini cocok banget untuk kalian yang tulang pipinya tinggi karena penempatan di situ tuh bikin mukanya lebih lifted dan untuk pencinta worm blush go with color nah kalau untuk yang kedua ini cara aku pakai blush itu selalu seperti ini ini aku pakai shade yang lazy top dan penempatannya tuh bener bener di senter pipi kita menurut aku ini cocok banget untuk muka kita yang lebih bulat dan pipi kita yang lebih full untuk ketiga aku pakai shade linow dan ini itu penempatan blush yang ditaruhnya di bawah mata kita jadi kayak agak drum teluk gitu dan aku taruh di hidung juga biar
244,https://drive.google.com/file/d/1IBSfa1_5SRhWu03wVRoCl2-ZHrF6F-ws/view?usp=sharing,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[244]1IBSfa1_5SRhWu03wVRoCl2-ZHrF6F-ws.mp4,Surprise,3,this is the cutest birthday party invitation ever karena maybelline enggak cuman ngirimin discus pink teddy bear but also the same dear maybelline superstay editing five minutes so i can get ready with them to please help me buat pilih set mana yang paling cocok buat aku kelas i sd yang pertama ini aku suka banget sama finishnya karena dia sosmed sama sekali makeup 48 setelah kalian aplikasikan harus tunggu sekitar 10 sampai 20 menit di sini aku pakai timer 15 menit dan pas udah ngeset baru kalian bisa pakai untuk makan ataupun minum di bawah karena aku jujur suka sama semuanya aku itu yang nomor 20 masker artis yang aku pakai sekarang yang warna coklat
245,https://drive.google.com/file/d/1IBSfa1_5SRhWu03wVRoCl2-ZHrF6F-ws/view?usp=sharing,Sadness,/content/drive/MyDrive/satria_data_2025/df_train_videos/[245]1IBSfa1_5SRhWu03wVRoCl2-ZHrF6F-ws.mp4,Sadness,5,this is the cutest birthday party invitation ever karena maybelline enggak cuman ngirimin discus pink teddy bear but also the same dear maybelline superstay editing five minutes so i can get ready with them to please help me buat pilih set mana yang paling cocok buat aku kelas i sd yang pertama ini aku suka banget sama finishnya karena dia sosmed sama sekali makeup 48 setelah kalian aplikasikan harus tunggu sekitar 10 sampai 20 menit di sini aku pakai timer 15 menit dan pas udah ngeset baru kalian bisa pakai untuk makan ataupun minum di bawah karena aku jujur suka sama semuanya aku itu yang nomor 20 masker artis yang aku pakai sekarang yang warna coklat
246,https://drive.google.com/file/d/1IBSfa1_5SRhWu03wVRoCl2-ZHrF6F-ws/view?usp=sharing,Trust,/content/drive/MyDrive/satria_data_2025/df_train_videos/[246]1IBSfa1_5SRhWu03wVRoCl2-ZHrF6F-ws.mp4,Trust,1,this is the cutest birthday party invitation ever karena maybelline enggak cuman ngirimin discus pink teddy bear but also the same dear maybelline superstay editing five minutes so i can get ready with them to please help me buat pilih set mana yang paling cocok buat aku kelas i sd yang pertama ini aku suka banget sama finishnya karena dia sosmed sama sekali makeup 48 setelah kalian aplikasikan harus tunggu sekitar 10 sampai 20 menit di sini aku pakai timer 15 menit dan pas udah ngeset baru kalian bisa pakai untuk makan ataupun minum di bawah karena aku jujur suka sama semuanya aku itu yang nomor 20 masker artis yang aku pakai sekarang yang warna coklat
247,https://drive.google.com/file/d/1sfDbRuqnnfX49DXlxNJ5lTfz7xuRD4x2/view?usp=share_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[247]1sfDbRuqnnfX49DXlxNJ5lTfz7xuRD4x2.mp4,Surprise,3,kalian tahu nggak sih trend korean flash look aku pengen coba buat itu hari ini besok itu make up nya kayak blushy banget dan bibirnya itu lebih kaya bright ini aku udah beres make up jadi tinggal pakai blush sama di produknya doang aku mau pakai mainan number one favorite blush produk yang aku pakai sudah 5 tahun plus yaitu belajar versi yang bulat ini ini 11 yang paling klasik yang paling terkenal aku pakai blush itu bagian senter pipi aku sama aku bawa dikit ke atas hidung dan kan warnanya tuh kayak rossi warming satu lagi itu notice dia lebih kalem warnanya next on to the lips aku keseringan ngelihat trend ini lift nya itu lebih powder matte lipstick jadi aku mau pakai warna the most comfortable bulat matte lipstick ini kayak lipstiknya dan kira kira untuk gelas kayak gini aku mau pakai shade 01 out dulu ini aku enggak pakai lip balm yaris
248,https://drive.google.com/file/d/1sfDbRuqnnfX49DXlxNJ5lTfz7xuRD4x2/view?usp=share_link,Surprise,/content/drive/MyDrive/satria_data_2025/df_train_videos/[248]1sfDbRuqnnfX49DXlxNJ5lTfz7xuRD4x2.mp4,Surprise,3,kalian tahu nggak sih trend korean flash look aku pengen coba buat itu hari ini besok itu make up nya kayak blushy banget dan bibirnya itu lebih kaya bright ini aku udah beres make up jadi tinggal pakai blush sama di produknya doang aku mau pakai mainan number one favorite blush produk yang aku pakai sudah 5 tahun plus yaitu belajar versi yang bulat ini ini 11 yang paling klasik yang paling terkenal aku pakai blush itu bagian senter pipi aku sama aku bawa dikit ke atas hidung dan kan warnanya tuh kayak rossi warming satu lagi itu notice dia lebih kalem warnanya next on to the lips aku keseringan ngelihat trend ini lift nya itu lebih powder matte lipstick jadi aku mau pakai warna the most comfortable bulat matte lipstick ini kayak lipstiknya dan kira kira untuk gelas kayak gini aku mau pakai shade 01 out dulu ini aku enggak pakai lip balm yaris
